city,x,y,before,after,mask,split
Hardoi,10148,15104,D:\CV\images\before\Hardoi_2018-07-04_before_10148_15104.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_15104.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_15104.tif,train
Hardoi,10148,15340,D:\CV\images\before\Hardoi_2018-07-04_before_10148_15340.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_15340.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_15340.tif,train
Hardoi,10148,15576,D:\CV\images\before\Hardoi_2018-07-04_before_10148_15576.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_15576.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_15576.tif,train
Hardoi,10148,15812,D:\CV\images\before\Hardoi_2018-07-04_before_10148_15812.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_15812.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_15812.tif,train
Hardoi,10148,16048,D:\CV\images\before\Hardoi_2018-07-04_before_10148_16048.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_16048.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_16048.tif,train
Hardoi,10148,16284,D:\CV\images\before\Hardoi_2018-07-04_before_10148_16284.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_16284.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_16284.tif,train
Hardoi,10148,16520,D:\CV\images\before\Hardoi_2018-07-04_before_10148_16520.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_16520.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_16520.tif,train
Hardoi,10148,16756,D:\CV\images\before\Hardoi_2018-07-04_before_10148_16756.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_16756.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_16756.tif,train
Hardoi,10148,16992,D:\CV\images\before\Hardoi_2018-07-04_before_10148_16992.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_16992.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_16992.tif,train
Hardoi,10148,17228,D:\CV\images\before\Hardoi_2018-07-04_before_10148_17228.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_17228.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_17228.tif,train
Hardoi,10148,17464,D:\CV\images\before\Hardoi_2018-07-04_before_10148_17464.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_17464.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_17464.tif,train
Hardoi,10148,17700,D:\CV\images\before\Hardoi_2018-07-04_before_10148_17700.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_17700.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_17700.tif,train
Hardoi,10148,17936,D:\CV\images\before\Hardoi_2018-07-04_before_10148_17936.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_17936.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_17936.tif,train
Hardoi,10148,18172,D:\CV\images\before\Hardoi_2018-07-04_before_10148_18172.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_18172.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_18172.tif,train
Hardoi,10148,18408,D:\CV\images\before\Hardoi_2018-07-04_before_10148_18408.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_18408.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_18408.tif,train
Hardoi,10148,18644,D:\CV\images\before\Hardoi_2018-07-04_before_10148_18644.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_18644.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_18644.tif,train
Hardoi,10148,18880,D:\CV\images\before\Hardoi_2018-07-04_before_10148_18880.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_18880.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_18880.tif,train
Hardoi,10148,19116,D:\CV\images\before\Hardoi_2018-07-04_before_10148_19116.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_19116.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_19116.tif,train
Hardoi,10148,19352,D:\CV\images\before\Hardoi_2018-07-04_before_10148_19352.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_19352.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_19352.tif,train
Hardoi,10148,19588,D:\CV\images\before\Hardoi_2018-07-04_before_10148_19588.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_19588.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_19588.tif,train
Hardoi,10148,19824,D:\CV\images\before\Hardoi_2018-07-04_before_10148_19824.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_19824.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_19824.tif,train
Hardoi,10148,20060,D:\CV\images\before\Hardoi_2018-07-04_before_10148_20060.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_20060.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_20060.tif,train
Hardoi,10148,20296,D:\CV\images\before\Hardoi_2018-07-04_before_10148_20296.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_20296.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_20296.tif,train
Hardoi,10148,20532,D:\CV\images\before\Hardoi_2018-07-04_before_10148_20532.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_20532.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_20532.tif,train
Hardoi,10148,21712,D:\CV\images\before\Hardoi_2018-07-04_before_10148_21712.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_21712.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_21712.tif,train
Hardoi,10148,21948,D:\CV\images\before\Hardoi_2018-07-04_before_10148_21948.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_21948.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_21948.tif,train
Hardoi,10148,22184,D:\CV\images\before\Hardoi_2018-07-04_before_10148_22184.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_22184.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_22184.tif,train
Hardoi,10148,22420,D:\CV\images\before\Hardoi_2018-07-04_before_10148_22420.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_22420.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_22420.tif,train
Hardoi,10148,22656,D:\CV\images\before\Hardoi_2018-07-04_before_10148_22656.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_22656.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_22656.tif,train
Hardoi,10148,22892,D:\CV\images\before\Hardoi_2018-07-04_before_10148_22892.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_22892.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_22892.tif,train
Hardoi,10148,23128,D:\CV\images\before\Hardoi_2018-07-04_before_10148_23128.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_23128.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_23128.tif,train
Hardoi,10148,23364,D:\CV\images\before\Hardoi_2018-07-04_before_10148_23364.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_23364.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_23364.tif,train
Hardoi,10148,23600,D:\CV\images\before\Hardoi_2018-07-04_before_10148_23600.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_23600.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_23600.tif,train
Hardoi,10148,23836,D:\CV\images\before\Hardoi_2018-07-04_before_10148_23836.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_23836.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_23836.tif,train
Hardoi,10148,24072,D:\CV\images\before\Hardoi_2018-07-04_before_10148_24072.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_24072.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_24072.tif,train
Hardoi,10148,24308,D:\CV\images\before\Hardoi_2018-07-04_before_10148_24308.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_24308.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_24308.tif,train
Hardoi,10148,24544,D:\CV\images\before\Hardoi_2018-07-04_before_10148_24544.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_24544.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_24544.tif,train
Hardoi,10148,24780,D:\CV\images\before\Hardoi_2018-07-04_before_10148_24780.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_24780.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_24780.tif,train
Hardoi,10148,25016,D:\CV\images\before\Hardoi_2018-07-04_before_10148_25016.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_25016.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_25016.tif,train
Hardoi,10148,25960,D:\CV\images\before\Hardoi_2018-07-04_before_10148_25960.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_25960.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_25960.tif,train
Hardoi,10148,26196,D:\CV\images\before\Hardoi_2018-07-04_before_10148_26196.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_26196.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_26196.tif,train
Hardoi,10148,26432,D:\CV\images\before\Hardoi_2018-07-04_before_10148_26432.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_26432.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_26432.tif,train
Hardoi,10148,26668,D:\CV\images\before\Hardoi_2018-07-04_before_10148_26668.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_26668.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_26668.tif,train
Hardoi,10148,26904,D:\CV\images\before\Hardoi_2018-07-04_before_10148_26904.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_26904.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_26904.tif,train
Hardoi,10148,27140,D:\CV\images\before\Hardoi_2018-07-04_before_10148_27140.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_27140.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_27140.tif,train
Hardoi,10148,27376,D:\CV\images\before\Hardoi_2018-07-04_before_10148_27376.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_27376.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_27376.tif,train
Hardoi,10148,27612,D:\CV\images\before\Hardoi_2018-07-04_before_10148_27612.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_27612.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_27612.tif,train
Hardoi,10148,27848,D:\CV\images\before\Hardoi_2018-07-04_before_10148_27848.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_27848.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_27848.tif,train
Hardoi,10148,28084,D:\CV\images\before\Hardoi_2018-07-04_before_10148_28084.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_28084.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_28084.tif,train
Hardoi,10148,28320,D:\CV\images\before\Hardoi_2018-07-04_before_10148_28320.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_28320.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_28320.tif,train
Hardoi,10148,28556,D:\CV\images\before\Hardoi_2018-07-04_before_10148_28556.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_28556.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_28556.tif,train
Hardoi,10148,28792,D:\CV\images\before\Hardoi_2018-07-04_before_10148_28792.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_28792.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_28792.tif,train
Hardoi,10148,29028,D:\CV\images\before\Hardoi_2018-07-04_before_10148_29028.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_29028.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_29028.tif,train
Hardoi,10148,29264,D:\CV\images\before\Hardoi_2018-07-04_before_10148_29264.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_29264.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_29264.tif,train
Hardoi,10148,29500,D:\CV\images\before\Hardoi_2018-07-04_before_10148_29500.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_29500.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_29500.tif,train
Hardoi,10148,29736,D:\CV\images\before\Hardoi_2018-07-04_before_10148_29736.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_29736.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_29736.tif,train
Hardoi,10148,29972,D:\CV\images\before\Hardoi_2018-07-04_before_10148_29972.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_29972.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_29972.tif,train
Hardoi,10148,30208,D:\CV\images\before\Hardoi_2018-07-04_before_10148_30208.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_30208.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_30208.tif,train
Hardoi,10148,30444,D:\CV\images\before\Hardoi_2018-07-04_before_10148_30444.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_30444.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_30444.tif,train
Hardoi,10148,30680,D:\CV\images\before\Hardoi_2018-07-04_before_10148_30680.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_30680.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_30680.tif,train
Hardoi,10148,30916,D:\CV\images\before\Hardoi_2018-07-04_before_10148_30916.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_30916.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_30916.tif,train
Hardoi,10148,31152,D:\CV\images\before\Hardoi_2018-07-04_before_10148_31152.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_31152.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_31152.tif,train
Hardoi,10148,31388,D:\CV\images\before\Hardoi_2018-07-04_before_10148_31388.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10148_31388.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10148_31388.tif,train
Hardoi,10384,0,D:\CV\images\before\Hardoi_2018-07-04_before_10384_0.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_0.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_0.tif,test
Hardoi,10384,236,D:\CV\images\before\Hardoi_2018-07-04_before_10384_236.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_236.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_236.tif,test
Hardoi,10384,472,D:\CV\images\before\Hardoi_2018-07-04_before_10384_472.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_472.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_472.tif,test
Hardoi,10384,708,D:\CV\images\before\Hardoi_2018-07-04_before_10384_708.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_708.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_708.tif,test
Hardoi,10384,944,D:\CV\images\before\Hardoi_2018-07-04_before_10384_944.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_944.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_944.tif,test
Hardoi,10384,1180,D:\CV\images\before\Hardoi_2018-07-04_before_10384_1180.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_1180.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_1180.tif,test
Hardoi,10384,1416,D:\CV\images\before\Hardoi_2018-07-04_before_10384_1416.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_1416.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_1416.tif,test
Hardoi,10384,1652,D:\CV\images\before\Hardoi_2018-07-04_before_10384_1652.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_1652.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_1652.tif,test
Hardoi,10384,1888,D:\CV\images\before\Hardoi_2018-07-04_before_10384_1888.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_1888.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_1888.tif,test
Hardoi,10384,2124,D:\CV\images\before\Hardoi_2018-07-04_before_10384_2124.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_2124.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_2124.tif,test
Hardoi,10384,2360,D:\CV\images\before\Hardoi_2018-07-04_before_10384_2360.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_2360.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_2360.tif,test
Hardoi,10384,2596,D:\CV\images\before\Hardoi_2018-07-04_before_10384_2596.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_2596.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_2596.tif,test
Hardoi,10384,2832,D:\CV\images\before\Hardoi_2018-07-04_before_10384_2832.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_2832.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_2832.tif,test
Hardoi,10384,3068,D:\CV\images\before\Hardoi_2018-07-04_before_10384_3068.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_3068.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_3068.tif,test
Hardoi,10384,3304,D:\CV\images\before\Hardoi_2018-07-04_before_10384_3304.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_3304.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_3304.tif,test
Hardoi,10384,3540,D:\CV\images\before\Hardoi_2018-07-04_before_10384_3540.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_3540.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_3540.tif,test
Hardoi,10384,3776,D:\CV\images\before\Hardoi_2018-07-04_before_10384_3776.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_3776.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_3776.tif,test
Hardoi,10384,4012,D:\CV\images\before\Hardoi_2018-07-04_before_10384_4012.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_4012.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_4012.tif,test
Hardoi,10384,4248,D:\CV\images\before\Hardoi_2018-07-04_before_10384_4248.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_4248.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_4248.tif,test
Hardoi,10384,4484,D:\CV\images\before\Hardoi_2018-07-04_before_10384_4484.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_4484.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_4484.tif,test
Hardoi,10384,5192,D:\CV\images\before\Hardoi_2018-07-04_before_10384_5192.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_5192.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_5192.tif,val
Hardoi,10384,5428,D:\CV\images\before\Hardoi_2018-07-04_before_10384_5428.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_5428.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_5428.tif,val
Hardoi,10384,5664,D:\CV\images\before\Hardoi_2018-07-04_before_10384_5664.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_5664.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_5664.tif,val
Hardoi,10384,5900,D:\CV\images\before\Hardoi_2018-07-04_before_10384_5900.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_5900.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_5900.tif,val
Hardoi,10384,6136,D:\CV\images\before\Hardoi_2018-07-04_before_10384_6136.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_6136.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_6136.tif,val
Hardoi,10384,6372,D:\CV\images\before\Hardoi_2018-07-04_before_10384_6372.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_6372.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_6372.tif,val
Hardoi,10384,6608,D:\CV\images\before\Hardoi_2018-07-04_before_10384_6608.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_6608.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_6608.tif,val
Hardoi,10384,6844,D:\CV\images\before\Hardoi_2018-07-04_before_10384_6844.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_6844.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_6844.tif,val
Hardoi,10384,7080,D:\CV\images\before\Hardoi_2018-07-04_before_10384_7080.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_7080.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_7080.tif,val
Hardoi,10384,7316,D:\CV\images\before\Hardoi_2018-07-04_before_10384_7316.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_7316.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_7316.tif,val
Hardoi,10384,7552,D:\CV\images\before\Hardoi_2018-07-04_before_10384_7552.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_7552.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_7552.tif,val
Hardoi,10384,7788,D:\CV\images\before\Hardoi_2018-07-04_before_10384_7788.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_7788.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_7788.tif,val
Hardoi,10384,8024,D:\CV\images\before\Hardoi_2018-07-04_before_10384_8024.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_8024.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_8024.tif,val
Hardoi,10384,8260,D:\CV\images\before\Hardoi_2018-07-04_before_10384_8260.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_8260.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_8260.tif,val
Hardoi,10384,8496,D:\CV\images\before\Hardoi_2018-07-04_before_10384_8496.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_8496.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_8496.tif,val
Hardoi,10384,9204,D:\CV\images\before\Hardoi_2018-07-04_before_10384_9204.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_9204.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_9204.tif,val
Hardoi,10384,9440,D:\CV\images\before\Hardoi_2018-07-04_before_10384_9440.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_9440.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_9440.tif,val
Hardoi,10384,10148,D:\CV\images\before\Hardoi_2018-07-04_before_10384_10148.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_10148.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_10148.tif,train
Hardoi,10384,10384,D:\CV\images\before\Hardoi_2018-07-04_before_10384_10384.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_10384.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_10384.tif,train
Hardoi,10384,10620,D:\CV\images\before\Hardoi_2018-07-04_before_10384_10620.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_10620.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_10620.tif,train
Hardoi,10384,10856,D:\CV\images\before\Hardoi_2018-07-04_before_10384_10856.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_10856.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_10856.tif,train
Hardoi,10384,11092,D:\CV\images\before\Hardoi_2018-07-04_before_10384_11092.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_11092.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_11092.tif,train
Hardoi,10384,11328,D:\CV\images\before\Hardoi_2018-07-04_before_10384_11328.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_11328.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_11328.tif,train
Hardoi,10384,11564,D:\CV\images\before\Hardoi_2018-07-04_before_10384_11564.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_11564.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_11564.tif,train
Hardoi,10384,11800,D:\CV\images\before\Hardoi_2018-07-04_before_10384_11800.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_11800.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_11800.tif,train
Hardoi,10384,12036,D:\CV\images\before\Hardoi_2018-07-04_before_10384_12036.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_12036.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_12036.tif,train
Hardoi,10384,12272,D:\CV\images\before\Hardoi_2018-07-04_before_10384_12272.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_12272.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_12272.tif,train
Hardoi,10384,12508,D:\CV\images\before\Hardoi_2018-07-04_before_10384_12508.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_12508.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_12508.tif,train
Hardoi,10384,12744,D:\CV\images\before\Hardoi_2018-07-04_before_10384_12744.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_12744.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_12744.tif,train
Hardoi,10384,12980,D:\CV\images\before\Hardoi_2018-07-04_before_10384_12980.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_12980.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_12980.tif,train
Hardoi,10384,13216,D:\CV\images\before\Hardoi_2018-07-04_before_10384_13216.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_13216.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_13216.tif,train
Hardoi,10384,13452,D:\CV\images\before\Hardoi_2018-07-04_before_10384_13452.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_13452.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_13452.tif,train
Hardoi,10384,13688,D:\CV\images\before\Hardoi_2018-07-04_before_10384_13688.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_13688.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_13688.tif,train
Hardoi,10384,14632,D:\CV\images\before\Hardoi_2018-07-04_before_10384_14632.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_14632.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_14632.tif,train
Hardoi,10384,14868,D:\CV\images\before\Hardoi_2018-07-04_before_10384_14868.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_14868.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_14868.tif,train
Hardoi,10384,15104,D:\CV\images\before\Hardoi_2018-07-04_before_10384_15104.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_15104.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_15104.tif,train
Hardoi,10384,15340,D:\CV\images\before\Hardoi_2018-07-04_before_10384_15340.tif,D:\CV\images\after\Hardoi_2018-09-02_after_10384_15340.tif,D:\CV\masks\Hardoi_2018-07-04_mask_10384_15340.tif,train
